Name,Organization,Location,Gender,Race
Juan Caballero,(IMDEA Software Institute),,male,HL
Yuanyuan Zhang,(Shanghai Jiao Tong University),,male,A
Dawu Gu,(Shanghai Jiao Tong University),,male,A
Edward J. Schwartz,(Carnegie Mellon University),,male,W_NL
Cory Cohen,(Carnegie Mellon University),,male,W_NL
Jeff Havrilla,(Carnegie Mellon University),,male,W_NL
Jeff Gennari,(Carnegie Mellon University),,male,W_NL
Charles Hines,(Carnegie Mellon University),,male,B_NL
Michael Duggan,(Carnegie Mellon University),,male,W_NL
Dongpeng Xu,(The Pennsylvania State University),,male,A
Jiang Ming,(University of Texas at Arlington),,male,A
Yu Fu,(The Pennsylvania State University),,female,A
Dinghao Wu,(The Pennsylvania State University),,male,A
Gilles Barthe,,,male,B_NL
Meisam Mohammady,(Concordia institute for information systems engineering),,male,A
Lingyu Wang,(Concordia institute for information systems engineering),,female,A
Yuan Hong,(Illinois Institute of Technology),,male,A
Habib Louafi,(Ericsson Research Security),,male,A
Makan Pourzandi,(Ericsson Research Security),,male,A
Mourad Debbabi,(Concordia institute for information systems engineering),,male,A
Ding Ding,(Pennsylvania State Univerisity),,male,A
Yuxin Wang,(Pennsylvania State Univerisity),,female,A
Guanhong Wang,(Pennsylvania State Univerisity),,male,A
Danfeng Zhang,(Pennsylvania State Univerisity),,male,A
Daniel Kifer,(Pennsylvania State Univerisity),,male,W_NL
Sahar Mazloom,(George Mason University),,female,A
S. Dov Gordon,(George Mason University),,male,B_NL
Benjamin Bichsel,(ETH Zürich),,male,W_NL
Timon Gehr,(ETH Zürich),,male,W_NL
Dana Drachsler Cohen,(ETH Zürich),,female,W_NL
Petar Tsankov,(ETH Zürich),,male,A
Martin Vechev,(ETH Zürich),,male,W_NL
Yan Huang,,,male,A
Jonathan Katz,(University of Maryland),,male,W_NL
Vladimir Kolesnikov,(Georgia Tech),,male,W_NL
Xiao Wang,(University of Maryland),,female,A
Gilles Barthe,(IMDEA Software Institute),,male,B_NL
Xiong Fan,(Cornell University),,male,A
Joshua Gancher,(Cornell University),,male,W_NL
Benjamin Grégoire,(INRIA),,male,B_NL
Charlie Jacomme,"(LSV &, CNRS &, ENS Paris-Saclay &, Inria &, Université Paris-Saclay)",,male,B_NL
Elaine Shi,(Cornell University),,female,A
Michele Orru,"(ENS, Inria)",,male,W_NL
Michele Minelli,"(ENS, Inria)",,female,W_NL
Rosario Gennaro,(City College of New York),,male,HL
Anca Nitulescu,"(ENS, Inria)",,female,A
Rafael del Pino,(ENS and IBM Research – Zurich),,male,HL
Vadim Lyubashevsky,(IBM Research – Zurich),,male,W_NL
Gregor Seiler,(ETH and IBM Research – Zurich),,male,W_NL
Neil Gong,,,male,A
Yun Shen,(Symantec),,female,A
Enrico Mariconti,(University College London),,male,HL
Pierre-Antoine Vervier,(Symantec),,male,B_NL
Gianluca Stringhini,(University College London),,male,W_NL
Wei Song,(UC Riverside),,male,A
Heng Yin,(UC Riverside),,male,A
Chang Liu,(UC Berkeley),,male,A
Dawn Song,(UC Berkeley),,female,A
Karan Ganju,(University of Illinois at Urbana-Champaign),,male,A
Qi Wang,(University of Illinois at Urbana-Champaign),,male,A
Wei Yang,(University of Illinois at Urbana-Champaign),,male,A
Carl Gunter,(University of Illinois at Urbana-Champaign),,male,W_NL
Nikita Borisov,(University of Illinois at Urbana-Champaign),,male,A
Milad Nasr,(UMass),,male,A
Reza Shokri,(NUS),,male,A
Amir Houmansadr,(UMass),,male,A
IBM,,,,
Brad Reaves,,,male,W_NL
Benjamin E. Ujcich,(University of Illinois at Urbana-Champaign),,male,W_NL
Samuel Jero,(MIT Lincoln Laboratory),,male,W_NL
Anne Edmundson,(Princeton University),,female,B_NL
Qi Wang,(University of Illinois at Urbana-Champaign),,male,A
Richard Skowyra,(MIT Lincoln Laboratory),,male,W_NL
James Landry,(MIT Lincoln Laboratory),,male,W_NL
Adam Bates,(University of Illinois at Urbana-Champaign),,male,W_NL
William H. Sanders,(University of Illinois at Urbana-Champaign),,male,W_NL
Cristina Nita-Rotaru,(Northeastern University),,female,A
Hamed Okhravi,(MIT Lincoln Laboratory),,male,A
Vaibhav Hemant Dixit,(Arizona State University),,male,A
Adam Doupé,(Arizona State University),,male,W_NL
Yan Shoshitaishvili,(Arizona State University),,male,A
Ziming Zhao,(Arizona State University),,male,A
Gail-Joon Ahn,(Arizona State University & Samsung Research),,male,A
Jonathan Katz,,,male,W_NL
Megha Byali,"(Indian institute of Science, India)",,female,A
Arun Joseph,"(Indian institute of Science, India)",,male,A
Arpita Patra,"(Indian institute of Science, India)",,female,A
Divya Ravi,"(Indian institute of Science, India)",,female,A
Assi Barak,(Bar-Ilan University),,male,A
Martin Hirt,(ETH Zurich),,male,W_NL
Lior Koskas,(Bar-Ilan University),,male,W_NL
Yehuda Lindell,(Bar-Ilan University),,male,W_NL
Rosario Gennaro,,,male,HL
Itay Tsabary,(Technion),,male,A
Ittay Eyal,(Technion),,male,A
Lucianna Kiffer,(Northeastern University),,female,W_NL
Abhi Shelat,(Northeastern University),,male,A
Rajmohan Rajaraman,(Northeastern University),,male,A
Ryan Henry,,,male,W_NL
Shangqi Lai,"(Monash University/Data 61, CSIRO)",,female,A
Sikhar Patranabis,(Indian Institute of Technology Kharagpur),,male,A
Amin Sakzad,(Monash University),,male,A
Joseph Liu,(Monash University),,male,A
Debdeep Mukhopadhyay,(Indian Institute of Technology Kharagpur),,male,A
Ron Steinfeld,(Monash University),,male,W_NL
Shifeng Sun,"(Monash University/Data 61, CSIRO)",,male,A
Dongxi Liu,"(Data 61, CSIRO)",,female,A
Cong Zuo,"(Monash University/Data 61, CSIRO)",,male,A
Shi-Feng Sun,"(Monash University/Data 61, CSIRO)",,female,A
Xingliang Yuan,(Monash University),,male,A
Joseph Liu,(Monash University),,male,A
Ron Steinfeld,(Monash University),,male,W_NL
Amin Sakzad,(Monash University),,male,A
Viet Vo,"(Monash University/Data 61, CSIRO)",,male,A
Surya Nepal,"(Data 61, CSIRO)",,male,A
Nils Ole Tippenhauer,,,male,A
Marcel Kneib,(Bosch Engineering GmbH),,male,W_NL
Christopher Huth,(Robert Bosch GmbH),,male,W_NL
Hongjun Choi,(Purdue University),,male,A
Wen-Chuan Lee,(Purdue University),,male,A
Yousra Aafer,(Purdue University),,female,A
Fan Fei,(Purdue University),,male,A
Zhan Tu,(Purdue University),,male,A
Xiangyu Zhang,(Purdue University),,female,A
Dongyan Xu,(Purdue University),,male,A
Xinyan Deng,(Purdue University),,male,A
Wissam Aoudi,(Chalmers University of Technology),,male,A
Mikel Iturbe,(Mondragon University),,male,HL
Magnus Almgren,(Chalmers University of Technology),,male,A
Wenbo Ding,(Clemson University),,male,A
Hongxin Hu,(Clemson University),,male,A
Kenny Paterson,,,male,B_NL
Niklas Büscher,(TU Darmstadt),,male,W_NL
Daniel Demmler,(TU Darmstadt),,male,W_NL
Stefan Katzenbeisser,(TU Darmstadt),,male,W_NL
David Kretzmer,(TU Darmstadt),,male,W_NL
Thomas Schneider,(TU Darmstadt),,male,W_NL
Ruiyu Zhu,(Indiana University),,female,A
Darion Cassel,(Carnegie Mellon University),,male,W_NL
Amr Sabry,(Indiana University),,male,A
Yan Huang,(Indiana University),,male,A
Toshinori Araki,(NEC),,female,A
Assi Barak,(Bar-Ilan University),,male,A
Jun Furukawa,(NEC Israel Research Center),,female,A
Marcel Keller,(Data61),,male,W_NL
Yehuda Lindell,(Bar-Ilan University),,male,W_NL
Kazuma Ohara,(NEC),,female,A
Hikaru Tsuchida,(NEC),,female,A
Elette Boyle,"(IDC, Israel)",,female,W_NL
Geoffroy Couteau,"(KIT, Germany)",,male,W_NL
Niv Gilboa,"(Ben Gurion University, Israel)",,male,A
Yuval Ishai,"(Technion, Israel)",,male,A
Rosario Gennaro,,,male,HL
Christian Badertscher,(ETH Zurich),,male,W_NL
Peter Gazi,(IOHK),,male,A
Aggelos Kiayias,(University of Edinburgh and IOHK),,male,HL
Alexander Russell,(University of Connecticut),,male,B_NL
Vassilis Zikas,(University of Edinburgh and IOHK),,male,W_NL
Mahdi Zamani,(Visa Research),,male,A
Mahnush Movahedi,(Dfinity),,male,A
Mariana Raykova,(Yale University),,female,HL
Stefan Dziembowski,(University of Warsaw),,male,W_NL
Sebastian Faust,(TU Darmstadt),,male,W_NL
Kristina Hostáková,(TU Darmstadt),,female,W_NL
Stefan Dziembowski,(University of Warsaw),,male,W_NL
Lisa Eckey,(TU Darmstadt),,female,W_NL
Sebastian Faust,(TU Darmstadt),,male,W_NL
Ryan Henry,,,male,W_NL
Adi Akavia,(The Academic College of Tel Aviv Jaffa),,male,A
Dan Feldman,(The University of Haifa),,male,W_NL
Hayim Shaul,(The University of Haifa and MIT),,male,A
Sarvar Patel,(Google),,male,A
Giuseppe Persiano,(Google and University of Salerno),,male,HL
Kevin Yeo,(Google),,male,A
Eric Crockett,(Amazon),,male,B_NL
Chris Peikert,(University of Michigan),,male,W_NL
Chad Sharp,(University of Michigan),,male,W_NL
Javad Ghareh Chamani,"(Hong Kong University of Science and Technology &, Sharif University of Technology)",,male,A
Dimitrios Papadopoulos,(Hong Kong University of Science and Technology),,male,W_NL
Charalampos Papamanthou,(University of Maryland),,male,A
Rasool Jalili,(Sharif Univesity of Technology),,male,A
Yuqiong Sun,,,female,A
Wei Zhang,(Shanghai Jiao Tong University),,male,A
Yan Meng,(Shanghai Jiao Tong University),,male,A
Yugeng Liu,(Shanghai Jiao Tong University),,female,A
Xiaokuan Zhang,(The Ohio State University),,male,A
Yinqian Zhang,(The Ohio State University),,male,A
Haojin Zhu,(Shanghai Jiao Tong University),,female,A
Hyunwoo Yu,(Hanyang University),,male,A
Jaemin Lim,(Hanyang University),,male,A
Kiyeon Kim,(Hanyang University),,female,A
Suk-Bok Lee,(Hanyang University),,female,A
Iulia Bastys,(Chalmers University of Technology),,female,HL
Musard Balliu,(KTH Royal Institute of Technology),,male,A
Andrei Sabelfeld,(Chalmers University of Technology),,male,W_NL
Jonathan Katz,,,male,W_NL
Rosario Gennaro,(City College of New York),,male,HL
Steven Goldfeder,(Princeton University),,male,W_NL
Tibor Jager,(Paderborn University),,male,W_NL
Saqib A. Kakvi,(Paderborn University),,male,A
Alexander May,(Ruhr-University Bochum),,male,W_NL
Xiaoqian Jiang,"(University of Texas, Health Science Center)",,male,A
Miran Kim,"(University of Texas, Health Science Center)",,male,A
Kristin Lauter,(Microsoft Research),,female,W_NL
Yongsoo Song,"(University of California, San Diego)",,female,A
Hao Chen,(Microsoft Research),,male,A
Zhicong Huang,(EPFL),,male,A
Kim Laine,(Microsoft Research),,female,A
Peter Rindal,(Oregon State University),,male,W_NL
Joshua Schiffman,,,male,W_NL
Elissa M. Redmiles,(University of Maryland),,female,HL
Ziyun Zhu,(University of Maryland),,male,A
Sean Kross,(University of California San Diego),,male,W_NL
Dhruv Kuchhal,(Maharaja Agrasen Institute of Technology),,male,A
Tudor Dumitras,(University of Maryland),,male,HL
Michelle L. Mazurek,(University of Maryland),,female,W_NL
Mauro Cherubini,(UNIL – HEC Lausanne),,male,HL
Alexandre Meylan,(UNIL – HEC Lausanne),,male,W_NL
Bertil Chapuis,(UNIL – HEC Lausanne),,male,B_NL
Mathias Humbert,"(Swiss Data Science Center, ETH Zurich and EPFL)",,male,W_NL
Igor Bilogrevic,(Google Inc.),,male,W_NL
Kévin Huguenin,(UNIL – HEC Lausanne),,male,W_NL
Constanze Dietrich,(Berliner Hochschule für Technik),,female,B_NL
Katharina Krombholz,(CISPA Helmholtz Center (i.G.)),,female,W_NL
Kevin Borgolte,(Princeton University),,male,W_NL
Tobias Fiebig,(TU Delft),,male,W_NL
Kevin Gallagher,(New York University),,male,W_NL
Sameer Patil,(Indiana University Bloomington),,male,A
Brendan Dolan-Gavitt,(New York University),,male,W_NL
Damon McCoy,(New York University),,male,B_NL
Nasir Memon,(New York University),,male,A
Sven Bugiel,,,male,W_NL
Andrea Possemato,(EURECOM),,female,W_NL
Andrea Lanzi,"(Universita’, degli Studi di Milano)",,female,W_NL
Simon Pak Ho Chung,(Georgia Institute of Technology),,male,A
Wenke Lee,(Georgia Institute of Technology),,female,A
Yanick Fratantonio,(EURECOM),,male,HL
Fengguo Wei,(University of South Florida),,male,A
Xingwei Lin,(University of Electronic Science and Technology of China),,male,A
Xinming Ou,(University of South Florida),,male,A
Ting Chen,(University of Electronic Science and Technology of China),,female,A
Xiaosong Zhang,(University of Electronic Science and Technology of China),,male,A
Yousra Aafer,(Purdue University),,female,A
Guanhong Tao,(Purdue University),,male,A
Jianjun Huang,(Renmin University of China),,male,A
Xiangyu Zhang,(Purdue University),,female,A
Ninghui Li,(Purdue University),,male,A
Lei Zhang,(Fudan University),,female,A
Zhemin Yang,(Fudan University),,male,A
Yuyu He,(Fudan University),,female,A
Zhenyu Zhang,(Fudan University),,male,A
Zhiyun Qian,(University of Califormia Riverside),,female,A
Geng Hong,(Fudan University),,male,A
Yuan Zhang,(Fudan University),,male,A
Min Yang,(Fudan University),,male,A
University of Florida,,,,
CMU Software Engineering Institute,,,female,A
Carleton University,,,,
University of Calgary,,,,
Carleton University,,,,
Concordia University,,,,
Sadia Afroz,,,female,A
Zhengxiong Li,(SUNY University at Buffalo),,male,A
Aditya Singh Rathore,(SUNY University at Buffalo),,male,A
Chen Song,(SUNY University at Buffalo),,male,A
Wenyao Xu,(SUNY University at Buffalo),,male,A
Sheng Wei,(Rutgers University),,female,A
Yanzhi Wang,(Northeastern University),,female,A
Yutao Tang,(College of William and Mary),,male,A
Ding Li,(NEC Laboratories America Inc),,male,A
Zhichun Li,(NEC Laboratories America Inc),,female,A
Mu Zhang,(Cornell University),,male,A
Kangkook Jee,(NEC Laboratories America Inc),,male,A
Xusheng Xiao,(Case Western Reserve University),,male,A
Zhenyu Wu,(NEC Laboratories America Inc),,male,A
Junghwan Rhee,(NEC Laboratories America Inc),,male,A
Fengyuan Xu,(Nanjing University),,male,A
Qun Li,(College of William and Mary),,female,A
Chris Chao-Chun Cheng,(Iowa State University),,male,A
Chen Shi,(Iowa State University),,male,A
Neil Zhenqiang Gong,(Iowa State University),,male,A
Yong Guan,(Iowa State University),,male,A
Andrei Sabelfeld,,,male,W_NL
Carmine Abate,(Inria Paris and University of Trento),,male,W_NL
Arthur Azevedo de Amorim,(Carnegie Mellon University),,male,A
Roberto Blanco,(Inria Paris),,male,HL
Ana Nora Evans,(Inria Paris and University of Virginia),,female,HL
Guglielmo Fachini,(Inria Paris),,male,HL
Catalin Hritcu,(Inria Paris),,male,W_NL
Théo Laurent,(Inria Paris and ENS Paris),,male,W_NL
Benjamin C. Pierce,(University of Pennsylvania),,male,W_NL
Marco Stronati,(Inria Paris),,male,HL
Andrew Tolmach,(Portland State University),,male,W_NL
Marc Andrysco,"(University of California, San Diego)",,male,W_NL
Andres Noetzli,(Stanford),,male,HL
Fraser Brown,(Stanford),,male,B_NL
Ranjit Jhala,"(University of California, San Diego)",,male,A
Deian Stefan,"(University of California, San Diego)",,male,W_NL
David Basin,(ETH Zurich),,male,W_NL
Jannik Dreier,"(Universite de Lorraine, CNRS, Inria, LORIA)",,male,W_NL
Lucca Hirschi,(ETH Zurich),,male,W_NL
Sasa Radomirovic,(University of Dundee),,male,W_NL
Ralf Sasse,(ETH Zurich),,male,W_NL
Vincent Stettler,(ETH Zurich),,male,W_NL
Ehab Al-Shaer,,,male,A
Eyal Ronen,(Weizmann Institute of Science),,male,W_NL
Kenny Paterson,"(Royal Holloway, University of London)",,male,B_NL
Adi Shamir,(Weizmann Institute of Science),,male,A
Christopher Patton,(University of Florida),,male,W_NL
Thomas Shrimpton,(University of Florida),,male,W_NL
Viet Tung Hoang,(Florida State University),,male,A
Stefano Tessaro,(University of California Santa Barbara),,male,W_NL
Aishwarya Thiruvengadam,(University of California Santa Barbara),,female,A
Michael Franz,,,male,W_NL
Hojoon Lee,(CISPA Helmholtz Center i.G.),,male,A
Chihyun Song,(KAIST),,female,A
Brent Byunghoon Kang,(KAIST),,male,A
Zhihao Yao,(UC Irvine),,male,A
Saeed Mirzamohammadi,(UC Irvine),,male,A
Ardalan Amiri Sani,(UC Irvine),,male,A
Mathias Payer,(EPFL and Purdue University),,male,W_NL
Hong Hu,(Georgia Institute of Technology),,male,A
Chenxiong Qian,(Georgia Institute of Technology),,female,A
Carter Yagemann,(Georgia Institute of Technology),,male,B_NL
Simon Pak Ho Chung,(Georgia Institute of Technology),,male,A
Bill Harris,(Georgia Institute of Technology),,male,B_NL
Taesoo Kim,(Georgia Institute of Technology),,female,A
Wenke Lee,(Georgia Institute of Technology),,female,A
Adam Doupé,,,male,W_NL
Mahmood Sharif,(Carnegie Mellon University),,male,A
Jumpei Urakawa,(KDDI Research),,male,A
Nicolas Christin,(Carnegie Mellon University),,male,B_NL
Ayumu Kubota,(KDDI Research),,female,A
Akira Yamada,(KDDI Research),,female,A
Iskander Sanchez-Rola,"(Deustotech, University of Deusto)",,male,HL
Igor Santos,"(Deustotech, University of Deusto)",,male,HL
Davide Balzarotti,(Eurecom),,male,W_NL
Anupam Das,(Carnegie Mellon University),,male,A
Gunes Acar,(Princeton University),,male,A
Nikita Borisov,(University of Illinois at Urbana-Champaign),,male,A
Amogh Pradeep,(Northeastern University),,male,A
Katharina Krombholz,,,female,W_NL
Zeinab Joudaki,(University of Ontario Institute of Technology),,female,A
Julie Thorpe,(University of Ontario Institute of Technology),,female,B_NL
Miguel Vargas Martin,(University of Ontario Institute of Technology),,male,HL
Maximilian Golla,(Ruhr-University Bochum),,male,A
Miranda Wei,(University of Chicago),,female,A
Juliette Hainline,(University of Chicago),,female,W_NL
Lydia Filipe,(University of Chicago),,female,HL
Markus Dürmuth,(Ruhr-University Bochum),,male,W_NL
Elissa M. Redmiles,(University of Maryland),,female,HL
Blase Ur,(University of Chicago),,male,W_NL
Maximilian Golla,(Ruhr-University Bochum),,male,A
Markus Dürmuth,(Ruhr-University Bochum),,male,W_NL
Yinzhi Cao,,,female,A
Andrew Ferraiuolo,(Cornell University),,male,W_NL
Yuqi Zhao,(Cornell University),,female,A
Andrew C. Myers,(Cornell University),,male,W_NL
G. Edward Suh,(Cornell University),,male,A
Thomas Pasquier,(University of Cambridge),,male,W_NL
Xueyuan Han,(Harvard University),,male,A
Thomas Moyer,(UNC Charlotte),,male,W_NL
Adam Bates,(University of Illinois at Urbana-Champaign),,male,W_NL
Olivier Hermant,"(MINES ParisTech, PSL Research University)",,male,B_NL
David Eyers,(University of Otago),,male,W_NL
Jean Bacon,(University of Cambridge),,male,B_NL
Margo Seltzer,(Harvard University),,female,W_NL
Thomas Schmitz,"(University of California, Santa Cruz)",,male,W_NL
Maximilian Algehed,(Chalmers University of Technology),,male,A
Cormac Flanagan,"(University of California, Santa Cruz)",,male,W_NL
Alejandro Russo,(Chalmers University of Technology),,male,HL
Lorenzo Cavallaro,,,male,HL
Daiping Liu,(University of Delaware),,male,A
Mingwei Zhang,(Intel Labs),,male,A
Haining Wang,(University of Delaware),,male,A
Benjamin Kollenda,(Ruhr-Universität Bochum),,male,W_NL
Philipp Koppe,(Ruhr-Universität Bochum),,male,W_NL
Marc Fyrbiak,(Ruhr-Universität Bochum),,male,W_NL
Christian Kison,(Ruhr-Universität Bochum),,male,W_NL
Christof Paar,(Ruhr-Universität Bochum),,male,W_NL
Thorsten Holz,(Ruhr-Universität Bochum),,male,W_NL
Jingxuan He,(ETH Zurich),,male,A
Pesho Ivanov,(ETH Zurich),,male,W_NL
Petar Tsankov,(ETH Zurich),,male,A
Veselin Raychev,(ETH Zurich),,male,W_NL
Martin Vechev,(ETH Zurich),,male,W_NL
Ben Stock,,,male,W_NL
Quan Chen,(North Carolina State University),,male,A
Alexandros Kapravelos,(North Carolina State University),,male,HL
Geng Hong,(Fudan University),,male,A
Zhemin Yang,(Fudan University),,male,A
Sen Yang,(Fudan University),,male,A
Lei Zhang,(Fudan University),,female,A
Yuhong Nan,(Fudan University),,female,A
Zhibo Zhang,(Fudan University),,male,A
Min Yang,(Fudan University),,male,A
Yuan Zhang,(Fudan University),,male,A
Zhiyun Qian,(UC Riverside),,female,A
Haixin Duan,(Tsinghua University),,male,A
Radhesh Krishnan Konoth,(Vrije Universiteit Amsterdam),,male,A
Emanuele Vineti,(Vrije Universiteit Amsterdam),,male,HL
Veelasha Moonsamy,(Utrecht University),,female,A
Martina Lindorfer,(TU Wien),,female,W_NL
Christopher Kruegel,(UC Santa Barbara),,male,W_NL
Herbert Bos,(Vrije Universiteit Amsterdam),,male,W_NL
Giovanni Vigna,(UC Santa Barbara),,male,HL
Jiyeon Lee,(KAIST),,male,A
Hayeon Kim,(KAIST),,male,A
Junghwan Park,(KAIST),,male,A
Insik Shin,(KAIST),,male,A
Sooel Son,(KAIST),,male,A
Gianluca Stringhini,,,male,W_NL
Song Fang,(University of South Florida),,female,A
Ian Markwood,(University of South Florida),,male,W_NL
Yao Liu,(University of South Florida),,male,A
Shangqing Zhao,(University of South Florida),,male,A
Zhuo Lu,(University of South Florida),,female,A
Haojin Zhu,(Shanghai Jiao Tong University),,female,A
Stefan Savage,(UC San Diego),,male,W_NL
Man Zhou,(Wuhan University),,male,A
Qian Wang,(Wuhan University),,male,A
Jingxiao Yang,(Wuhan University),,male,A
Qi Li,(Tsinghua University),,male,A
Feng Xiao,(Wuhan University),,male,A
Zhibo Wang,(Wuhan University),,male,A
Xiaofeng Chen,(Xidian University),,male,A
Alessio Merlo,(University of Genoa),,male,HL
Simone Aonzo,(University of Genoa),,female,A
Giulio Tavella,(University of Genoa),,male,HL
Yanick Fratantonio,(EURECOM),,male,HL
Yan Huang,,,male,A
Katriel Cohn-Gordon,(University of Oxford),,female,W_NL
Cas Cremers,(CISPA Helmholtz Center (i.G.)),,male,W_NL
Luke Garratt,(University of Oxford),,male,W_NL
Jon Millican,(Facebook),,male,W_NL
Kevin Milner,(University of Oxford),,male,W_NL
Jeremiah Blocki,(Purdue),,male,W_NL
Ling Ren,(MIT),,female,A
Samson Zhou,(Purdue),,male,A
Yehuda Lindell,(Bar-Ilan University),,male,W_NL
Ariel Nof,(Bar-Ilan University),,male,HL
Rouzbeh Behnia,(Oregon State University),,male,A
