Name,Organization,Location,Gender,Race
Eli Ben-Sasson,(Technion),,male,W_NL
Alessandro Chiesa,(ETH Zurich),,male,HL
Matthew Green,(Johns Hopkins University),,male,W_NL
Eran Tromer,(Tel Aviv University),,male,W_NL
Madars Virza,(MIT),,male,HL
Matthew D. Green,(JHU),,male,W_NL
Ian Miers,(JHU),,male,W_NL
Matteo Maffei,"(Saarland University, CISPA)",,male,HL
Giulio Malavolta,"(Saarland University, CISPA)",,male,HL
Manuel Reinert,"(Saarland University, CISPA)",,male,HL
Dominique Schröder,"(Saarland University, CISPA)",,female,W_NL
Ebrahim M. Songhori,(Rice University),,male,A
Siam U. Hussain,(Rice University),,male,A
Ahmad-Reza Sadeghi,(TU Darmstadt),,male,A
Thomas Schneider,(TU Darmstadt),,male,W_NL
Farinaz Koushanfar,(Rice University),,male,A
Kartik Nayak,"(University Of Maryland, College Park)",,male,A
Xiao Shaun Wang,"(University Of Maryland, College Park)",,male,A
Stratis Ioannidis,(Yahoo Labs),,male,W_NL
Udi Weinsberg,(Facebook),,male,A
Nina Taft,(Google),,female,W_NL
Elaine Shi,"(University Of Maryland, College Park)",,female,A
Ben A. Fisch,(Columbia University),,male,W_NL
Binh Vo,(Columbia University),,male,A
Fernando Krell,(Columbia University),,male,HL
Abishek Kumarasubramanian,(UCLA),,male,A
Vlad Kolesnikov,(Bell Labs),,male,W_NL
Tal Malkin,(Columbia University),,male,W_NL
Steven M. Bellovin,(Columbia University),,male,W_NL
Chang Liu,"(University of Maryland, College Park)",,male,A
Xiao Shaun Wang,"(University of Maryland, College Park)",,male,A
Kartik Nayak,"(University of Maryland, College Park)",,male,A
Yan Huang,(Indiana University),,male,A
Elaine Shi,"(University of Maryland, College Park)",,female,A
John Vilk,(University of Massachusetts),,male,W_NL
David Molnar,(Microsoft Research),,male,W_NL
Benjamin Livshits,(Microsoft Research),,male,W_NL
Eyal Ofek,(Microsoft Research),,male,A
Chris Rossbach,(Microsoft Research),,male,W_NL
Alexander Moshchuk,(Microsoft Research),,male,W_NL
Helen J. Wang,(Microsoft Research),,female,A
Ran Gal,(Microsoft Research),,male,A
Yinzhi Cao,(Columbia University),,female,A
Junfeng Yang,(Columbia University),,male,A
Zhicong Huang,(Ecole Polytechnique Federale de Lausanne),,male,A
Erman Ayday,(Bilkent University),,male,W_NL
Jacques Fellay,(Ecole Polytechnique Federale de Lausanne),,male,B_NL
Jean-Pierre Hubaux,(Ecole Polytechnique Federale de Lausanne),,male,B_NL
Ari Juels,"(Jacobs Institute, Cornell Tech)",,male,B_NL
David Bernhard,(University of Bristol),,male,W_NL
Véronique Cortier,(LORIA &amp; CNRS),,female,B_NL
David Galindo,(LORIA &amp; Scytl),,male,HL
Olivier Pereira,(Universite catholique de Louvain),,male,HL
Bogdan Warinschi,(University of Bristol),,male,W_NL
Rahul Chatterjee,(University of Wisconsin),,male,A
Joseph Bonneau,(Princeton University),,male,W_NL
Ari Juels,(Cornell Tech),,male,B_NL
Thomas Ristenpart,(University of Wisconsin),,male,W_NL
Michel Abdalla,(ENS Paris),,male,A
Fabrice Benhamouda,(ENS Paris),,male,HL
Philip MacKenzie,(Google),,male,W_NL
Joppe W. Bos,(NXP Semiconductors),,male,B_NL
Craig Costello,(Microsoft Research),,male,W_NL
Michael Naehrig,(Microsoft Research),,male,W_NL
Douglas Stebila,(Queensland University of Technology),,male,W_NL
Benjamin Beurdouche,(INRIA),,male,W_NL
Karthikeyan Bhargavan,(INRIA),,male,A
Antoine Delignat-Lavaud,(INRIA),,male,B_NL
Cédric Fournet,(Microsoft Research),,male,B_NL
Markulf Kohlweiss,(Microsoft Research),,male,W_NL
Alfredo Pironti,(INRIA),,male,HL
Pierre-Yves Strub,(IMDEA),,male,W_NL
Jean Karim Zinzindohoue,(INRIA),,male,HL
Boyuan He,(Zhejiang University),,male,A
Vaibhav Rastogi,(Northwestern University),,male,A
Yinzhi Cao,(Columbia University),,female,A
Yan Chen,(Northwestern University),,male,A
V.N. Venkatakrishnan,(University of Illinois at Chicago),,male,A
Runqing Yang,(Zhejiang University),,male,A
Zhenrui Zhang,(Zhejiang University),,male,A
Yuanzhong Xu,(University of Texas at Austin),,male,A
Weidong Cui,(Microsoft Research),,male,A
Marcus Peinado,(Microsoft Research),,male,HL
Gorka Irazoqui,(Worcester Polytechnic Institute),,male,HL
Thomas Eisenbarth,(Worcester Polytechnic Institute),,male,W_NL
Berk Sunar,(Worcester Polytechnic Institute),,male,A
Fangfei Liu,(Princeton University),,female,A
Yuval Yarom,(University of Adelaide &amp; NICTA),,male,A
Qian Ge,(UNSW &amp; NICTA),,male,A
Gernot Heiser,(UNSW &amp; NICTA),,male,W_NL
Ruby B. Lee,(Princeton University),,female,A
Marc Andrysco,(UC San Diego),,male,W_NL
David Kohlbrenner,(UC San Diego),,male,W_NL
Keaton Mowery,(UC San Diego),,male,W_NL
Ranjit Jhala,(UC San Diego),,male,A
Sorin Lerner,(UC San Diego),,male,W_NL
Hovav Shacham,(UC San Diego),,male,A
Jannik Pewny,"(HGI, Ruhr-University Bochum)",,male,B_NL
Behrad Garmany,"(HGI, Ruhr-University Bochum)",,male,W_NL
Robert Gawlik,"(HGI, Ruhr-University Bochum)",,male,W_NL
Christian Rossow,(Saarland University),,male,W_NL
Thorsten Holz,"(HGI, Ruhr-University Bochum)",,male,W_NL
Antonio Nappa,(IMDEA Software Institute Spain),,male,HL
Richard Johnson,(University of Maryland),,male,B_NL
Leyla Bilge,(Symantec Research),,female,HL
Juan Caballero,(IMDEA Software Institute Spain),,male,HL
Tudor Dumitras,(University of Maryland),,male,HL
Xabier Ugarte-Pedrero,(University of Deusto),,male,HL
Davide Balzarotti,(EURECOM),,male,W_NL
Igor Santos Grueiro,(University of Deusto),,male,HL
Pablo Garcia Bringas,(University of Deusto),,male,HL
Babak Yadegari,(University of Arizona),,male,A
Brian Johannesmeyer,(University of Arizona),,male,W_NL
Benjamin Whitely,(University of Arizona),,male,W_NL
Saumya Debray,(University of Arizona),,female,A
Sang Kil Cha,(Carnegie Mellon University),,male,A
Maverick Woo,(Carnegie Mellon University),,male,A
David Brumley,(Carnegie Mellon University),,male,W_NL
Arthur Azevedo de Amorim,(University of Pennsylvania),,male,A
Maxime Dénès,(Inria Paris-Rocquencourt),,male,B_NL
Nick Giannarakis,"(Inria Paris-Rocquencourt, ENS Cachan, NTU Athens)",,male,W_NL
Catalin Hritcu,(Inria Paris-Rocquencourt),,male,W_NL
Benjamin C. Pierce,(University of Pennsylvania),,male,W_NL
Antal Spector-Zabusky,(University of Pennsylvania),,male,W_NL
Andrew Tolmach,(Portland State University),,male,W_NL
Felix Schuster,(Ruhr-Universität Bochum),,male,HL
Thomas Tendyck,(Ruhr-Universität Bochum),,male,W_NL
Christopher Liebchen,(Technische Universität Darmstadt),,male,W_NL
Lucas Davi,(Technische Universität Darmstadt),,male,W_NL
Ahmad-Reza Sadeghi,(Technische Universität Darmstadt),,male,A
Thorsten Holz,(Ruhr-Universität Bochum),,male,W_NL
Fabian Yamaguchi,(University of Goettingen),,male,A
Alwin Maier,(University of Goettingen),,male,W_NL
Hugo Gascon,(University of Goettingen),,male,HL
Konrad Rieck,(University of Goettingen),,male,W_NL
Stephen Crane,"(University of California, Irvine)",,male,W_NL
Christopher Liebchen,(Technische Universität Darmstadt),,male,W_NL
Andrei Homescu,"(University of California, Irvine)",,male,A
Lucas Davi,(Technische Universität Darmstadt),,male,W_NL
Per Larsen,"(University of California, Irvine)",,male,W_NL
Ahmad-Reza Sadeghi,(Technische Universität Darmstadt),,male,A
Stefan Brunthaler,"(University of California, Irvine)",,male,W_NL
Michael Franz,"(University of California, Irvine)",,male,W_NL
Isaac Evans,(MIT Lincoln Laboratory),,male,B_NL
Samuel Fingeret,(MIT CSAIL),,male,W_NL
Julian Gonzalez,(MIT CSAIL),,male,HL
Ulziibayar Otgonbaatar,(MIT CSAIL),,male,A
Tiffany Tang,(MIT CSAIL),,female,A
Howard Shrobe,(MIT CSAIL),,male,W_NL
Stelios Sidiroglou-Douskos,(MIT CSAIL),,male,W_NL
Martin Rinard,(MIT CSAIL),,male,W_NL
Hamed Okhravi,(MIT Lincoln Laboratory),,male,A
Eric Y. Chen,(Carnegie Mellon University),,male,A
Shuo Chen,(Microsoft Research),,female,A
Shaz Qadeer,(Microsoft Research),,male,A
Rui Wang,(Microsoft Research),,male,A
Beom Heyn Kim,(University of Toronto),,female,A
David Lie,(University of Toronto),,male,A
Jonas Wagner,(Ecole Polytechnique Fédérale de Lausanne),,male,W_NL
Volodymyr Kuznetsov,(Ecole Polytechnique Fédérale de Lausanne),,male,A
George Candea,(Ecole Polytechnique Fédérale de Lausanne),,male,HL
Johannes Kinder,(Royal Holloway University of London),,male,W_NL
Yuchen Zhou,(University of Virginia),,male,A
David Evans,(University of Virginia),,male,W_NL
Mingyuan Xia,(McGill University),,male,A
Lu Gong,(Shanghai Jiao Tong University),,male,A
Yuanhao Lyu,(University of Manchester),,male,A
Zhengwei Qi,(Shanghai Jiao Tong University),,male,A
Xue Liu,(McGill University),,male,A
Antonio Bianchi,"(University of California, Santa Barbara)",,male,HL
Jacopo Corbetta,"(University of California, Santa Barbara)",,male,HL
Luca Invernizzi,"(University of California, Santa Barbara)",,male,W_NL
Yanick Fratantonio,"(University of California, Santa Barbara)",,male,HL
Christopher Kruegel,"(University of California, Santa Barbara)",,male,W_NL
Giovanni Vigna,"(University of California, Santa Barbara)",,male,HL
Nan Zhang,"(Indiana University, Bloomington)",,female,A
Kan Yuan,"(Indiana University, Bloomington)",,male,A
Muhammad Naveed,(University of Illinois at Urbana-Champaign),,male,A
Xiaoyong Zhou,"(Indiana University, Bloomington)",,male,A
XiaoFeng Wang,"(Indiana University, Bloomington)",,male,A
Maxim Timchenkorg,,,male,W_NL
Ari Trachtenberg,,,male,A
Sophia Hannahtt,,,female,B_NL
Jonathan Ganztt,,,male,W_NL
Andy Applebaumtt,,,male,A
Matt Bishoptt,,,male,W_NL
Karl Levitt,,,male,W_NL
Shayak Senoy,,,male,A
Anupam Dattaoy,,,male,A
Joseph Y. Halpernoy,,,male,W_NL
John C. Mitchelloy,,,male,W_NL
Arnab Roy,,,male,A
Jelena Milosevicek,,,female,W_NL
Alberto Ferranteek,,,male,HL
Miroslaw Malek,,,male,W_NL
Yang ZhangYa,,,male,A
Tingwen LiuYa,,,female,A
Jinqiao ShiYa,,,female,A
Panpan ZhangYa,,,female,A
Haoliang ZhangYa,,,male,A
Jing Ya,,,female,A
Yasmeen Rashidiea,,,female,A
Kami Vaniea,,,female,A
Elmer Lastdragerer,,,male,W_NL
Pieter Harteler,,,male,W_NL
Marianne Junger,,,female,W_NL
Michael Backesan,,,male,W_NL
Pascal Berrangan,,,male,B_NL
Praveen Manoharan,,,male,A
Kopo M. Ramokapanech,,,male,HL
Awais Rashidch,,,male,A
Jose M. Such,,,male,HL
Chisa Kurodato,,,female,A
Mizuki Kobayashito,,,female,A
Mioko Watanabeto,,,female,A
Manabu Okamoto,,,male,A
Yuki Kumazawato,,,female,A
Akane Itoto,,,female,A
Manabu Okamoto,,,male,A
Xunchao Huin,,,female,A
Aravind Prakashin,,,male,A
Jinghan Wangin,,,male,A
Rundong Zhouin,,,male,A
Heng Yin,,,male,A
Weilin Xuns,,,male,A
Yanjun Qins,,,female,A
David Evans,,,male,W_NL
Joseph Gardinerja,,,male,HL
Shishir Nagaraja,,,male,A
Gaurav Misrach,,,male,A
Jose Such,,,male,HL
Yu Dingan,,,female,A
Liang Guoan,,,male,A
Chao Zhangan,,,male,A
Yulong Zhangan,,,male,A
Hui Xuean,,,female,A
Tao Weian,,,male,A
Yuan Zhouan,,,male,A
Xinhui Han,,,female,A
Fabrizio Biondiay,,,male,HL
Sebastien Josseay,,,male,B_NL
Axel Legay,,,male,W_NL
Hannah Gommerstadtia,,,female,A
Frank Pfenningia,,,male,W_NL
Limin Jia,,,male,A
David Balensonel,,,male,W_NL
Laura Tinnelel,,,female,W_NL
Terry Benzel,,,male,W_NL
Scott Carrer,,,male,W_NL
Mathias Payer,,,male,W_NL
Wookhyun Jungoi,,,male,A
Sangwon Kimoi,,,male,A
Sangyong Choi,,,male,A
James Sullivanto,,,male,W_NL
Michael Locasto,,,male,W_NL
Jonathan Weekesja,,,male,W_NL
Shishir Nagaraja,,,male,A
Parisa Kaghazgaranbi,,,female,A
Hassan Takabi,,,male,A
Anthony XuLi,,,male,A
Depeng Li,,,male,A
Acar Tamersoyau,,,male,A
Hua Ouyangau,,,female,A
Duen Horng Chau,,,female,A
Jia-Ning Dinguo,,,male,A
Peng Zhanguo,,,male,A
Rong Yanguo,,,male,A
Qing-Yun Liuuo,,,female,A
Li Guo,,,female,A
Michael Backesun,,,male,W_NL
Fabian Bendun,,,male,HL
Michael Backesel,,,male,W_NL
Sven Bugiel,,,male,W_NL
Michael Backesky,,,male,W_NL
Sven Bugielky,,,male,W_NL
Christian Hammerky,,,male,W_NL
Oliver Schranzky,,,male,W_NL
Philipp von Styp-Rekowsky,,,male,W_NL
Bridger Hahnon,,,male,W_NL
Rishab Nithyanandon,,,male,A
Phillipa Gillon,,,female,B_NL
Rob Johnson,,,male,B_NL
Volodymyr Kuznetsovng,,,male,A
László Szekeresng,,,male,W_NL
Mathias Payerng,,,male,A
George Candeang,,,male,W_NL
Dawn Song,,,female,A
Michael Backesan,,,male,W_NL
Pascal Berrangan,,,male,B_NL
Praveen Manoharan,,,male,A
Mohammad Alshehrion,,,male,A
Heather Crawfordon,,,female,W_NL
Liam Mayron,,,male,W_NL
Cecylia Bocovichrg,,,female,W_NL
John Doucetterg,,,male,W_NL
Ian Goldberg,,,male,W_NL
Amit Dattatz,,,male,A
Anupam Dattatz,,,male,A
Suman Janatz,,,male,A
Michael Carl Tschantz,,,male,W_NL
Ji-Hyeon Yoonee,,,female,A
Hae Young Lee,,,female,A
Calvin Ardinn,,,male,B_NL
John Heidemann,,,male,W_NL
Homook Choon,,,male,A
Sangyong Choion,,,female,A
Kimoon Hanon,,,male,A
Kwansik Yoon,,,male,A
Yaoqi Jiang,,,female,A
Yue Chenng,,,female,A
Xinshu Dongng,,,male,A
Prateek Saxenang,,,male,A
Jian Maong,,,male,A
Zhenkai Liang,,,male,A
Jiyeon Kimim,,,male,A
Hyung-Jong Kim,,,female,A
Joshua PritchettLu,,,male,W_NL
Wei Lu,,,male,A
Samee Zahurns,,,male,A
David Evans,,,male,W_NL
Shweta Shindena,,,female,A
Shruti Toplena,,,female,A
Deepak Kathayatna,,,male,A
Prateek Saxena,,,male,A
Tasnuva Tithiad,,,female,A
Ryan Gerdesad,,,male,W_NL
Chris Winstead,,,male,W_NL
Yue Duanng,,,female,A
Mu Zhangng,,,male,A
Heng Yinng,,,male,A
Yuzhe Tang,,,female,A
Michael Backeser,,,male,W_NL
Sven Bugieler,,,male,W_NL
Erik Derrer,,,male,W_NL
Sebastian Gerlinger,,,male,W_NL
Christian Hammer,,,male,W_NL
Sylvain Freyds,,,male,B_NL
Awais Rashidds,,,male,A
Yehia Elkhatibds,,,male,A
Karolina Follisds,,,female,W_NL
John Vidlerds,,,male,W_NL
Nick Raceds,,,male,W_NL
Chris Edwards,,,male,B_NL
Yuzhe Tangiu,,,female,A
Ling Liu,,,female,A
Fattaneh Bayatbabolghanion,,,female,A
Marina Blanton,,,female,W_NL
Daniel Brunsay,,,male,W_NL
Huy Quoc Doay,,,male,A
Simon Greineray,,,male,B_NL
Mihai Herdaay,,,male,A
Martin Mohray,,,male,W_NL
Enrico Scapinay,,,male,HL
Tomasz Truderungay,,,male,A
Bernhard Beckertay,,,male,W_NL
Ralf Küstersay,,,male,A
Heiko Mantelay,,,male,A
Richard Gay,,,male,W_NL
Thomas Bauereissup,,,male,W_NL
Abhishek Bichhawatup,,,male,A
Iulia Bolosteanuup,,,female,HL
Peter Faymonvilleup,,,male,W_NL
Bernd Finkbeinerup,,,male,W_NL
Deepak Gargup,,,male,A
Richard Gayup,,,male,W_NL
Sergey Grebenshchikovup,,,male,W_NL
Christian Hammerup,,,male,W_NL
Dieter Hutterup,,,male,W_NL
Ondřej Kunčarup,,,male,W_NL
Peter Lammichup,,,male,W_NL
Heiko Mantelup,,,male,A
Christian Müllerup,,,male,W_NL
Andrei Popescuup,,,male,W_NL
Markus Rabeup,,,male,W_NL
Vineet Rajaniup,,,male,A
Helmut Seidlup,,,male,W_NL
Markus Taschup,,,male,B_NL
Leander Tentrup,,,male,W_NL
Robin Gonzalezto,,,male,W_NL
Michael Locasto,,,male,W_NL
Steven Arzter,,,male,W_NL
Alexandre Barteler,,,male,B_NL
Richard Gayer,,,male,W_NL
Steffen Lortzer,,,male,W_NL
Enrico Lovater,,,male,HL
Heiko Manteler,,,male,A
Martin Mohrer,,,male,W_NL
Benedikt Nordhoffer,,,male,W_NL
Matthias Pernerer,,,male,W_NL
Siegfried Rasthoferer,,,male,A
David Schneiderer,,,male,W_NL
Gregor Sneltinger,,,male,W_NL
Artem Starostiner,,,male,W_NL
Alexandra Weber,,,female,W_NL
Robert Larsonid,,,male,W_NL
Matthew Edwardsid,,,male,W_NL
Alistair Baronid,,,male,A
Awais Rashid,,,male,A
Paras Jainar,,,male,A
Shang-Tse Chenar,,,female,A
Mozhgan Azimpourkiviar,,,female,A
Duen Horng Chauar,,,female,A
Bogdan Carbunar,,,male,W_NL
Gilchan Parkor,,,male,A
Julia Taylor,,,female,B_NL
Keman HuangLi,,,male,A
Zhiyong FengLi,,,male,A
Jianqiang LiLi,,,male,A
Xiaohong Li,,,female,A
Depeng Li,,,male,A
Hoon Wei Limna,,,male,A
Loi Luuna,,,male,A
Shruti Toplena,,,female,A
Prateek Saxena,,,male,A
Sangyong Choirk,,,female,A
Homook Chork,,,male,A
Kimoon Hanrk,,,female,A
Jaekyung Park,,,female,A
Esha Ghoshia,,,female,A
Michael Goodrichia,,,male,W_NL
Olga Ohrimenkoia,,,female,HL
Roberto Tamassia,,,male,HL
Chao Zhengan,,,male,A
Peng Zhangan,,,male,A
Shu Lian,,,male,A
Qingyun Liuan,,,female,A
Jianlong Tan,,,male,A
Benjamin Beurdouche,(INRIA),,male,W_NL
Karthikeyan Bhargavan,(INRIA),,male,A
Antoine Delignat-Lavaud,(INRIA),,male,B_NL
Cédric Fournet,(Microsoft Research),,male,B_NL
Markulf Kohlweiss,(Microsoft Research),,male,W_NL
Alfredo Pironti,(INRIA),,male,HL
Pierre-Yves Strub,(IMDEA),,male,W_NL
Jean Karim Zinzindohoue,(INRIA),,male,HL
Henry Corrigan-Gibbs,(Stanford University),,male,B_NL
Dan Boneh,(Stanford University),,male,W_NL
David Mazières,(Stanford University),,male,W_NL
Kurt Thomas,(Google),,male,W_NL
Elie Bursztein,(Google),,male,W_NL
Chris Grier,"(International Computer Science Institute, Databricks)",,male,B_NL
Grant Ho,(UC Berkeley),,male,A
Nav Jagpal,(Google),,male,A
Alexandros Kapravelos,"(UC Santa Barbara, Google)",,male,HL
Damon McCoy,"(International Computer Science Institute, George Mason University)",,male,B_NL
Antonio Nappa,"(International Computer Science Institute, IMDEA)",,male,HL
Vern Paxson,"(International Computer Science Institute, UC Berkeley)",,male,B_NL
Paul Pearce,(UC Berkeley),,male,W_NL
Niels Provos,(Google),,male,W_NL
Moheeb Abu Rajab,(Google),,male,A
Zhicong Huang,(Ecole Polytechnique Federale de Lausanne),,male,A
Erman Ayday,(Bilkent University),,male,W_NL
Jacques Fellay,(Ecole Polytechnique Federale de Lausanne),,male,B_NL
Jean-Pierre Hubaux,(Ecole Polytechnique Federale de Lausanne),,male,B_NL
Ari Juels,"(Jacobs Institute, Cornell Tech)",,male,B_NL
Lujo Bauer,(Carnegie Mellon University),,male,W_NL
Vitaly Shmatikov,(The University of Texas at Austin),,male,W_NL
Michael Bailey,(University of Illinois at Urbana Champaign),,male,W_NL
David Basin,(ETH Zurich),,male,W_NL
Lujo Bauer,(Carnegie Mellon University),,male,W_NL
Konstantin Beznosov,(University of British Columbia),,male,A
Joseph Bonneau,(Stanford University & EFF),,male,W_NL
Herbert Bos,(Vrije Universiteit / VU University Amsterdam),,male,W_NL
Srdjan Capkun,(ETH Zurich),,male,A
Hao Chen,(UC Davis),,male,A
Shuo Chen,(Microsoft Research),,female,A
Nicolas Christin,(Carnegie Mellon University),,male,B_NL
Emiliano De Cristofaro,(UCL),,male,HL
David Evans,(University of Virginia),,male,W_NL
Bryan Ford,(Yale University),,male,W_NL
Cedric Fournet,(Microsoft Research),,male,B_NL
Deepak Garg,(MPI-SWS),,male,A
Matt Green,(Johns Hopkins University),,male,W_NL
Carl Gunter,(University of Illinois),,male,W_NL
Nadia Heninger,(University of Pennsylvania),,female,W_NL
Cormac Herley,(Microsoft Research),,male,W_NL
Michael Hicks,(University of Maryland),College Park,male,W_NL
Sotiris Ioannidis,(Foundation for Research and Technology - Hellas),,male,W_NL
Trent Jager,(Pennsylvania State University),,male,W_NL
Limin Jia,(Carnegie Mellon University),,male,A
Ari Juels,(Cornell Tech),,male,B_NL
Chris Kanich,(University of Illinois at Chicago),,male,W_NL
Jonathan Katz,(University of Maryland),College Park,male,W_NL
Yongdae Kim,(KAIST),,female,A
Farinaz Koushanfar,(Rice University),,male,A
Ralf Kuesters,(University of Trier),,male,W_NL
David Lie,(University of Toronto),,male,A
Michelle Mazurek,(University of Maryland),College Park,female,W_NL
Jelena Mirkovic,(USC ISI),,female,W_NL
Greg Morrisett,(Harvard University),,male,W_NL
Andrew Myers,(Cornell University),,male,W_NL
Arvind Narayanan,(Princeton University),,male,A
Alina Oprea,(RSA Labs),,female,HL
Bryan Parno,(Microsoft Research),,male,B_NL
Frank Piessens,(KU Leuven),,male,W_NL
Raluca Ada Popa,(MIT),,male,HL
Niels Provos,(Google),,male,W_NL
Michael K. Reiter,(UNC Chapel Hill),,male,W_NL
Thomas Ristenpart,(University of Wisconsin),,male,W_NL
William Robertson,(Northeastern University),,male,W_NL
Franziska Roesner,(University of Washington),,female,W_NL
Andrei Sabelfeld,(Chalmers University),,male,W_NL
Prateek Saxena,(National University of Singapore),,male,A
Vyas Sekar,(Carnegie Mellon University),,male,A
Vitaly Shmatikov,(University of Texas at Austin),,male,W_NL
